class,timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
0,19:03:59.622,1,1,12061.0,-18428.74,-10001.0,-11288.95,-10668.08,-12988.58,149834.16,151736.36
0,19:03:59.622,1,1,12047.5,-18413.63,-9892.57,-11361.66,-10716.52,-13056.64,149877.16,151813.22
0,19:03:59.622,1,1,11893.92,-18418.71,-9797.48,-11363.04,-10752.8,-13067.19,149877.98,151812.17
0,19:03:59.623,1,1,11807.06,-18436.88,-10024.33,-11290.07,-10703.0,-13000.96,149836.56,151734.66
0,19:03:59.623,1,1,11903.31,-18444.9,-10015.24,-11242.46,-10680.85,-12951.94,149811.72,151687.73
0,19:03:59.623,1,1,12059.46,-18431.83,-10007.68,-11287.09,-10672.82,-12989.4,149840.86,151739.34
0,19:03:59.624,1,1,12054.23,-18414.3,-9899.25,-11354.84,-10719.61,-13058.42,149881.94,151814.3
0,19:03:59.624,1,1,11908.12,-18421.66,-9853.18,-11343.02,-10745.85,-13059.7,149886.45,151817.17
0,19:03:59.624,1,1,11822.84,-18439.16,-10033.94,-11267.31,-10700.27,-12994.95,149845.23,151740.02
0,19:03:59.625,1,1,11917.01,-18445.44,-10015.03,-11224.35,-10694.93,-12951.79,149818.38,151690.75
0,19:03:59.625,1,1,12068.47,-18431.79,-10014.48,-11271.54,-10673.09,-12990.92,149846.89,151741.55
0,19:03:59.625,1,1,12066.12,-18416.76,-9885.75,-11337.88,-10719.83,-13056.88,149890.64,151819.41
0,19:03:59.625,1,1,11915.78,-18420.88,-9791.79,-11333.54,-10748.1,-13057.04,149891.95,151819.72
0,19:03:59.626,1,1,11827.65,-18442.07,-10014.48,-11258.24,-10706.93,-12984.42,149853.98,151745.89
0,19:03:59.626,1,1,11929.13,-18447.9,-10012.17,-11209.69,-10724.3,-12930.73,149826.39,151695.61
0,19:03:59.627,1,1,12085.99,-18434.06,-10006.67,-11260.0,-10676.69,-12968.5,149855.09,151746.38
0,19:03:59.627,1,1,12087.0,-18418.26,-9939.04,-11329.7,-10702.55,-13034.67,149898.75,151824.47
0,19:03:59.628,1,1,11936.81,-18419.54,-9869.95,-11326.5,-10733.26,-13036.45,149898.44,151823.61
0,19:03:59.628,1,1,11835.92,-18438.11,-10036.04,-11260.83,-10698.24,-12976.48,149858.5,151748.0
0,19:03:59.628,1,1,11921.82,-18446.34,-10018.63,-11221.78,-10701.43,-12930.06,149832.52,151698.89
0,19:03:59.629,1,1,12071.84,-18431.96,-10013.0,-11273.75,-10670.28,-12968.28,149859.25,151747.23
0,19:03:59.629,1,1,12068.76,-18416.43,-9906.99,-11343.98,-10705.28,-13035.87,149902.95,151825.19
0,19:03:59.629,1,1,11914.66,-18422.49,-9808.57,-11343.0,-10738.11,-13046.15,149907.63,151829.5
0,19:03:59.630,1,1,11824.47,-18440.99,-10016.64,-11268.68,-10704.21,-12985.18,149867.45,151753.77
0,19:03:59.630,1,1,11919.72,-18447.7,-10025.9,-11217.49,-10713.06,-12935.49,149839.36,151702.33
0,19:03:59.630,1,1,12073.74,-18431.45,-10015.59,-11264.45,-10686.93,-12973.0,149864.27,151748.45
0,19:03:59.631,1,1,12071.42,-18415.65,-9883.58,-11337.92,-10708.09,-13044.77,149908.09,151826.8
0,19:03:59.631,1,1,11916.7,-18423.54,-9819.77,-11334.61,-10742.81,-13051.74,149915.06,151833.89
0,19:04:00.062,1,1,11822.98,-18440.28,-10044.58,-11255.42,-10705.97,-12988.69,149873.61,151756.98
0,19:04:00.063,1,1,11911.38,-18447.95,-10020.35,-11206.99,-10719.32,-12940.32,149846.16,151705.67
0,19:04:00.063,1,1,12060.62,-18433.84,-10009.76,-11255.51,-10685.79,-12975.99,149872.53,151753.19
0,19:04:00.063,1,1,12062.59,-18419.67,-9910.16,-11334.26,-10709.5,-13045.75,149918.31,151833.5
0,19:04:00.064,1,1,11914.89,-18423.02,-9791.94,-11333.05,-10742.54,-13051.47,149921.61,151837.23
0,19:04:00.064,1,1,11814.44,-18442.63,-10002.96,-11262.84,-10710.87,-12986.54,149882.61,151763.02
0,19:04:00.064,1,1,11908.72,-18450.78,-10017.34,-11211.46,-10717.75,-12929.41,149854.98,151711.34
0,19:04:00.065,1,1,12065.56,-18435.32,-10009.92,-11259.33,-10684.22,-12964.55,149879.39,151756.34
0,19:04:00.065,1,1,12068.06,-18418.82,-9927.19,-11335.75,-10710.87,-13033.01,149923.06,151834.66
0,19:04:00.065,1,1,11921.28,-18423.0,-9839.86,-11338.17,-10741.4,-13040.05,149928.23,151840.56
0,19:04:00.066,1,1,11825.46,-18440.9,-10019.88,-11265.37,-10703.85,-12969.04,149888.47,151765.45
0,19:04:00.067,1,1,11912.79,-18450.96,-10009.02,-11219.99,-10729.66,-12915.78,149862.3,151714.67
0,19:04:00.067,1,1,12068.11,-18435.7,-10001.62,-11267.0,-10687.6,-12951.14,149886.95,151759.27
0,19:04:00.067,1,1,12072.24,-18418.55,-9958.28,-11343.82,-10706.62,-13025.7,149930.31,151837.2
0,19:04:00.067,1,1,11926.96,-18421.57,-9879.16,-11348.03,-10746.38,-13041.33,149935.19,151843.2
0,19:04:00.067,1,1,11829.1,-18440.61,-10047.53,-11279.25,-10709.1,-12982.88,149896.92,151769.8
0,19:04:00.068,1,1,11912.61,-18447.9,-10020.6,-11228.38,-10691.42,-12933.08,149866.7,151714.88
0,19:04:00.068,1,1,12074.26,-18436.41,-10011.5,-11267.38,-10676.11,-12965.02,149893.34,151761.36
0,19:04:00.069,1,1,12087.89,-18420.83,-9903.41,-11340.47,-10717.75,-13035.22,149938.09,151840.95
0,19:04:00.069,1,1,11947.36,-18424.1,-9813.24,-11335.37,-10747.54,-13042.42,149943.2,151847.8
0,19:04:00.069,1,1,11849.35,-18443.45,-10024.18,-11260.74,-10713.01,-12979.81,149905.08,151774.73
0,19:04:00.070,1,1,11931.56,-18453.51,-10026.86,-11209.78,-10713.35,-12925.95,149877.47,151722.09
0,19:04:00.070,1,1,12091.47,-18439.0,-10014.39,-11247.93,-10683.53,-12956.52,149900.84,151765.05
0,19:04:00.071,1,1,12102.62,-18421.55,-9942.23,-11320.24,-10710.67,-13027.2,149943.88,151843.06
0,19:04:00.072,1,1,11951.95,-18425.23,-9814.0,-11328.29,-10747.9,-13042.26,149950.2,151851.44
0,19:04:00.072,1,1,11849.51,-18442.69,-10020.47,-11257.48,-10710.87,-12977.06,149910.27,151776.88
0,19:04:00.073,1,1,11929.28,-18450.74,-10031.4,-11209.89,-10725.06,-12920.13,149880.2,151721.52
0,19:04:00.073,1,1,12082.3,-18437.95,-10019.26,-11255.71,-10689.05,-12948.97,149905.25,151765.84
0,19:04:00.073,1,1,12087.24,-18420.47,-9880.95,-11332.65,-10706.06,-13019.42,149948.48,151844.2
0,19:04:00.074,1,1,11932.21,-18425.64,-9695.2,-11348.36,-10753.38,-13042.09,149955.59,151853.67
0,19:04:00.074,1,1,11826.22,-18444.35,-9987.74,-11279.9,-10717.86,-12983.59,149915.83,151779.16
0,19:04:00.074,1,1,11906.8,-18455.07,-10043.15,-11227.1,-10711.0,-12925.48,149887.39,151724.95
0,19:04:00.075,1,1,12062.1,-18443.23,-10023.55,-11273.28,-10684.74,-12956.95,149912.2,151768.63
0,19:04:00.076,1,1,12071.57,-18428.41,-9849.21,-11351.51,-10715.74,-13030.15,149957.8,151849.41
0,19:04:00.076,1,1,11927.09,-18431.38,-9719.68,-11354.73,-10758.7,-13046.13,149963.5,151857.97
0,19:04:00.076,1,1,11829.55,-18450.11,-9990.27,-11279.67,-10723.25,-12983.66,149924.41,151784.52
0,19:04:00.077,1,1,11915.63,-18460.1,-10044.29,-11222.1,-10724.72,-12926.1,149895.23,151729.31
0,19:04:00.077,1,1,12071.33,-18446.6,-10026.34,-11267.42,-10697.59,-12962.2,149918.13,151770.66
0,19:04:00.077,1,1,12080.36,-18431.9,-9818.92,-11344.99,-10725.51,-13042.04,149963.75,151851.63
0,19:04:00.078,1,1,11940.5,-18435.58,-9659.42,-11347.22,-10767.46,-13057.11,149970.33,151861.34
0,19:04:00.078,1,1,11843.14,-18456.21,-9973.82,-11275.81,-10730.56,-12995.06,149932.66,151789.53
0,19:04:00.078,1,1,11932.12,-18464.42,-10065.97,-11218.21,-10704.94,-12933.3,149900.72,151731.42
0,19:04:00.078,1,1,12101.99,-18449.73,-10039.31,-11251.06,-10678.72,-12949.3,149921.61,151770.23
0,19:04:00.079,1,1,12118.33,-18436.14,-9835.19,-11327.8,-10726.33,-13017.79,149968.44,151852.45
0,19:04:00.079,1,1,11962.47,-18441.46,-9676.32,-11342.95,-10772.2,-13034.46,149977.27,151864.97
0,19:04:00.079,1,1,11856.46,-18460.71,-9985.87,-11266.51,-10730.27,-12962.16,149939.25,151792.77
0,19:04:00.079,1,1,11936.75,-18469.89,-10058.62,-11211.59,-10732.44,-12903.53,149907.89,151734.8
0,19:04:00.080,1,1,12090.26,-18458.45,-10037.59,-11259.51,-10710.71,-12939.02,149931.61,151776.13
0,19:04:00.080,1,1,12094.91,-18442.38,-9847.49,-11343.0,-10734.29,-13017.81,149976.25,151856.34
0,19:04:00.081,1,1,11946.14,-18446.2,-9711.88,-11351.38,-10769.27,-13032.16,149984.63,151868.81
0,19:04:00.081,1,1,11835.0,-18466.41,-9990.13,-11286.2,-10732.84,-12980.46,149947.45,151797.7
0,19:04:00.081,1,1,11909.1,-18476.87,-10068.7,-11233.74,-10737.38,-12925.99,149916.47,151739.89
0,19:04:00.081,1,1,12078.52,-18463.19,-10048.52,-11265.7,-10706.87,-12947.67,149937.91,151778.86
0,19:04:00.082,1,1,12098.78,-18447.61,-9921.51,-11339.51,-10727.72,-13022.21,149984.11,151860.52
0,19:04:00.082,1,1,11959.21,-18449.4,-9760.49,-11340.0,-10767.26,-13036.07,149991.75,151872.39
0,19:04:00.082,1,1,11848.5,-18468.64,-9997.89,-11272.07,-10735.21,-12980.13,149954.11,151801.05
0,19:04:00.082,1,1,11916.74,-18480.47,-10077.04,-11227.75,-10731.09,-12932.79,149923.73,151743.63
0,19:04:00.083,1,1,12078.57,-18468.6,-10054.75,-11265.14,-10713.19,-12956.75,149945.88,151782.75
0,19:04:00.083,1,1,12096.79,-18452.75,-9854.86,-11344.54,-10737.31,-13030.28,149991.27,151863.69
0,19:04:00.083,1,1,11951.79,-18456.88,-9649.96,-11357.41,-10787.58,-13051.05,150000.77,151878.0
0,19:04:00.084,1,1,11842.47,-18477.56,-9927.21,-11287.38,-10755.59,-12992.67,149963.73,151807.48
0,19:04:00.084,1,1,11922.93,-18486.72,-10086.85,-11224.08,-10734.67,-12928.0,149930.31,151746.64
0,19:04:00.084,1,1,12088.76,-18473.74,-10060.54,-11250.1,-10706.17,-12951.61,149950.27,151783.11
0,19:04:00.084,1,1,12112.43,-18457.42,-9851.84,-11319.19,-10748.69,-13019.8,149995.13,151863.72
0,19:04:00.085,1,1,11972.11,-18462.7,-9690.75,-11324.44,-10791.56,-13032.09,150006.73,151880.56
0,19:04:00.085,1,1,11860.91,-18483.91,-9962.37,-11253.79,-10756.26,-12964.82,149971.23,151811.83
0,19:04:00.085,1,1,11941.29,-18492.76,-10081.28,-11192.23,-10765.96,-12894.88,149937.48,151750.22
0,19:04:00.086,1,1,12107.25,-18479.66,-10061.46,-11222.65,-10732.46,-12909.16,149958.05,151787.2
0,19:04:00.086,1,1,12129.33,-18460.91,-9952.9,-11299.19,-10727.96,-12974.79,150001.91,151866.94
0,19:04:00.086,1,1,11979.66,-18463.68,-9757.74,-11316.96,-10765.94,-12994.63,150012.55,151883.23
0,19:04:00.087,1,1,11852.82,-18483.86,-9969.24,-11263.09,-10745.09,-12945.42,149976.09,151813.52
0,19:04:00.087,1,1,11919.25,-18494.39,-10095.48,-11219.14,-10765.2,-12892.8,149942.73,151751.95
0,19:04:00.087,1,1,12073.81,-18484.31,-10069.5,-11266.35,-10730.02,-12926.57,149964.84,151789.95
0,19:04:00.088,1,1,12094.66,-18465.74,-9820.73,-11342.37,-10754.63,-13002.28,150007.64,151868.63
0,19:04:00.088,1,1,11949.09,-18467.93,-9664.83,-11356.63,-10801.32,-13029.86,150016.83,151883.83
0,19:04:00.089,1,1,11840.14,-18488.29,-9962.98,-11285.82,-10762.7,-12971.23,149980.8,151814.67
0,19:04:00.089,1,1,11918.42,-18500.54,-10099.1,-11221.0,-10775.19,-12911.62,149949.33,151754.77
0,19:04:00.089,1,1,12085.83,-18489.7,-10076.77,-11248.85,-10748.57,-12936.83,149971.11,151791.88
0,19:04:00.090,1,1,12117.42,-18471.39,-9921.87,-11317.81,-10749.92,-13011.53,150015.58,151872.23
0,19:04:00.090,1,1,11975.59,-18473.25,-9706.22,-11326.9,-10790.73,-13035.02,150026.17,151889.03
0,19:04:00.090,1,1,11858.63,-18493.3,-9965.41,-11259.71,-10766.08,-12982.27,149989.94,151819.86
0,19:04:00.091,1,1,11936.14,-18504.36,-10095.92,-11194.29,-10790.89,-12918.68,149956.69,151757.86
0,19:04:00.091,1,1,12107.63,-18490.3,-10077.22,-11223.28,-10753.13,-12934.93,149975.02,151791.19
0,19:04:00.092,1,1,12139.75,-18473.67,-9940.13,-11296.68,-10742.56,-13002.59,150021.55,151873.75
0,19:04:00.092,1,1,11999.62,-18475.41,-9735.75,-11307.84,-10783.42,-13019.49,150032.84,151891.78
0,19:04:00.092,1,1,11884.89,-18495.89,-9984.88,-11239.71,-10764.96,-12958.76,149997.95,151824.23
0,19:04:00.093,1,1,11957.6,-18507.06,-10102.34,-11180.88,-10816.39,-12888.31,149964.8,151762.3
0,19:04:00.093,1,1,12122.87,-18494.21,-10081.2,-11215.95,-10768.2,-12897.67,149984.52,151797.0
0,19:04:00.094,1,1,12145.09,-18475.21,-9918.79,-11294.56,-10728.37,-12957.93,150029.16,151877.7
0,19:04:00.094,1,1,11993.68,-18478.46,-9729.87,-11313.2,-10761.58,-12973.78,150042.19,151898.09
0,19:04:00.095,1,1,11870.56,-18499.24,-9995.3,-11250.73,-10760.51,-12913.63,150007.88,151831.44
0,19:04:00.096,1,1,11936.17,-18509.23,-10104.13,-11196.41,-10840.01,-12844.52,149973.16,151767.53
0,19:04:00.096,1,1,12105.01,-18493.5,-10073.46,-11232.67,-10793.9,-12860.21,149989.81,151798.69
0,19:04:00.097,1,1,12126.67,-18476.11,-9841.67,-11315.37,-10734.22,-12937.1,150035.92,151880.91
0,19:04:00.098,1,1,11979.44,-18480.56,-9654.88,-11330.79,-10767.77,-12961.49,150049.78,151902.45
0,19:04:00.099,1,1,11860.55,-18501.01,-9895.94,-11269.35,-10760.93,-12913.63,150014.2,151834.45
0,19:04:00.099,1,1,11928.77,-18513.61,-10120.98,-11215.19,-10815.36,-12867.76,149980.61,151771.22
0,19:04:00.100,1,1,12093.28,-18501.61,-10097.24,-11250.93,-10762.72,-12906.43,149998.84,151803.5
0,19:04:00.102,1,1,12124.21,-18485.05,-9838.28,-11323.88,-10753.0,-12987.64,150044.78,151885.58
0,19:04:00.103,1,1,11983.02,-18486.48,-9665.3,-11337.94,-10800.92,-13022.17,150056.44,151905.28
0,19:04:00.104,1,1,11858.34,-18506.55,-9865.19,-11271.4,-10779.35,-12977.06,150020.61,151837.63
0,19:04:00.105,1,1,11927.4,-18519.8,-10112.55,-11204.12,-10811.02,-12916.92,149986.81,151774.0
0,19:04:00.105,1,1,12099.13,-18508.52,-10104.6,-11230.23,-10775.44,-12939.13,150005.09,151806.09
0,19:04:00.106,1,1,12135.86,-18489.5,-9860.18,-11298.9,-10751.77,-13007.04,150049.13,151886.33
0,19:04:00.106,1,1,11993.92,-18493.41,-9685.1,-11311.55,-10791.56,-13032.36,150063.92,151909.47
0,19:04:00.107,1,1,11876.44,-18512.9,-9930.14,-11239.26,-10777.81,-12970.54,150028.45,151842.22
0,19:04:00.108,1,1,11949.04,-18523.81,-10109.67,-11170.44,-10846.36,-12898.14,149992.69,151776.34
0,19:04:00.108,1,1,12119.54,-18510.87,-10096.33,-11201.82,-10805.55,-12908.53,150010.55,151807.55
0,19:04:00.109,1,1,12145.8,-18493.25,-9926.99,-11287.81,-10742.74,-12976.64,150057.84,151891.13
0,19:04:00.109,1,1,12001.97,-18494.66,-9709.2,-11309.85,-10775.93,-12993.87,150071.53,151913.61
0,19:04:00.110,1,1,11880.4,-18513.19,-9961.86,-11247.26,-10767.77,-12932.65,150035.88,151846.33
0,19:04:00.110,1,1,11943.61,-18525.44,-10127.42,-11190.6,-10840.69,-12868.39,150001.05,151781.06
0,19:04:00.111,1,1,12117.46,-18513.3,-10098.79,-11215.86,-10810.09,-12878.16,150018.75,151811.48
0,19:04:00.112,1,1,12145.02,-18495.89,-9874.31,-11300.68,-10757.98,-12955.32,150065.5,151894.31
0,19:04:00.116,1,1,12000.41,-18496.34,-9670.01,-11326.79,-10791.4,-12985.76,150078.28,151916.06
0,19:04:00.116,1,1,11875.1,-18515.89,-9838.48,-11267.22,-10783.44,-12929.34,150042.92,151849.34
0,19:04:00.117,1,1,11944.06,-18527.74,-10117.34,-11204.24,-10851.41,-12856.68,150006.75,151782.48
0,19:04:00.117,1,1,12116.34,-18515.2,-10102.67,-11238.64,-10811.67,-12870.13,150023.52,151811.86
0,19:04:00.117,1,1,12139.59,-18500.94,-9821.74,-11331.26,-10753.67,-12949.13,150072.77,151897.44
0,19:04:00.118,1,1,11988.11,-18503.04,-9677.21,-11359.74,-10791.87,-12985.85,150087.0,151921.14
0,19:04:00.542,1,1,11852.79,-18523.09,-9824.73,-11296.59,-10783.13,-12943.29,150051.95,151854.94
0,19:04:00.542,1,1,11914.11,-18536.46,-10101.89,-11230.99,-10842.58,-12888.73,150015.77,151787.98
0,19:04:00.543,1,1,12089.03,-18522.2,-10091.88,-11253.12,-10788.38,-12912.65,150028.8,151813.25
0,19:04:00.543,1,1,12122.54,-18508.94,-9798.02,-11327.73,-10769.5,-12993.99,150078.13,151898.89
0,19:04:00.544,1,1,11984.94,-18512.65,-9692.92,-11345.39,-10821.35,-13031.42,150094.75,151925.56
0,19:04:00.544,1,1,11863.66,-18533.98,-9846.48,-11272.01,-10803.29,-12978.65,150061.88,151861.91
0,19:04:00.544,1,1,11927.61,-18545.62,-10121.72,-11202.51,-10849.56,-12912.31,150023.97,151792.95
0,19:04:00.545,1,1,12097.52,-18532.59,-10124.42,-11228.71,-10815.88,-12926.97,150038.06,151818.92
0,19:04:00.545,1,1,12128.12,-18517.64,-9867.71,-11314.05,-10776.94,-13002.48,150086.66,151903.98
0,19:04:00.545,1,1,11991.31,-18518.82,-9696.83,-11334.84,-10809.93,-13025.55,150102.05,151929.47
0,19:04:00.545,1,1,11869.51,-18538.63,-9914.54,-11269.28,-10800.07,-12961.35,150068.63,151865.34
0,19:04:00.546,1,1,11927.34,-18551.54,-10146.69,-11206.85,-10870.84,-12889.4,150032.39,151797.89
0,19:04:00.546,1,1,12095.04,-18537.33,-10130.84,-11231.8,-10835.86,-12900.93,150045.8,151822.83
0,19:04:00.546,1,1,12135.41,-18517.5,-9916.93,-11309.6,-10768.53,-12968.1,150090.89,151904.39
0,19:04:00.546,1,1,12001.95,-18520.59,-9711.09,-11329.81,-10794.55,-12992.44,150109.45,151933.47
0,19:04:00.547,1,1,11881.63,-18541.08,-9946.91,-11263.51,-10807.43,-12931.58,150077.5,151871.19
0,19:04:00.547,1,1,11945.93,-18553.38,-10151.78,-11196.61,-10883.24,-12862.45,150040.61,151802.89
0,19:04:00.548,1,1,12117.01,-18538.4,-10124.69,-11224.78,-10843.05,-12880.66,150053.02,151826.23
0,19:04:00.549,1,1,12150.27,-18518.91,-9890.49,-11312.58,-10765.32,-12963.99,150098.89,151908.39
0,19:04:00.549,1,1,12010.98,-18519.38,-9698.67,-11339.69,-10792.25,-12996.51,150114.69,151935.17
0,19:04:00.550,1,1,11880.13,-18539.03,-9858.42,-11277.75,-10802.51,-12940.36,150081.3,151871.69
0,19:04:00.550,1,1,11934.13,-18553.38,-10128.07,-11214.25,-10879.02,-12872.66,150045.41,151804.06
0,19:04:00.551,1,1,12104.99,-18541.58,-10123.15,-11241.88,-10847.66,-12888.1,150059.91,151829.31
0,19:04:00.551,1,1,12140.71,-18520.9,-9834.54,-11325.36,-10773.9,-12969.91,150103.83,151909.67
0,19:04:00.552,1,1,12006.64,-18522.38,-9689.84,-11342.97,-10797.37,-13002.21,150121.19,151938.3
0,19:04:00.552,1,1,11876.55,-18541.31,-9876.68,-11277.82,-10805.08,-12950.73,150087.59,151874.8
0,19:04:00.553,1,1,11931.88,-18554.12,-10126.68,-11207.28,-10885.17,-12882.23,150049.84,151804.97
0,19:04:00.553,1,1,12101.28,-18543.88,-10135.58,-11226.14,-10859.35,-12896.31,150065.14,151830.44
0,19:04:00.554,1,1,12143.7,-18524.48,-9924.2,-11306.27,-10781.54,-12974.76,150111.06,151912.78
0,19:04:00.554,1,1,12010.17,-18524.79,-9710.29,-11329.67,-10802.64,-13006.21,150128.55,151941.95
0,19:04:00.555,1,1,11877.67,-18545.0,-9931.24,-11271.2,-10804.48,-12956.88,150097.06,151880.86
0,19:04:00.555,1,1,11929.68,-18558.18,-10157.19,-11208.64,-10886.8,-12891.39,150059.5,151811.2
0,19:04:00.556,1,1,12100.41,-18544.21,-10140.34,-11231.37,-10846.59,-12901.4,150070.44,151832.02
0,19:04:00.556,1,1,12143.99,-18525.17,-9959.62,-11308.1,-10776.13,-12974.16,150116.72,151914.72
0,19:04:00.557,1,1,12008.76,-18524.86,-9720.08,-11330.88,-10812.03,-13008.65,150134.11,151944.22
0,19:04:00.558,1,1,11881.72,-18547.23,-9942.97,-11258.51,-10809.06,-12954.78,150105.22,151885.89
0,19:04:00.558,1,1,11943.41,-18558.5,-10148.5,-10858.32,-10877.36,-12886.81,150066.66,151814.92
0,19:04:00.559,1,1,12130.0,-18541.31,-10120.33,-10389.27,-10825.37,-12906.46,150078.48,151836.38
0,19:04:00.559,1,1,12183.76,-18515.78,-9911.19,-10441.33,-10777.99,-12987.37,150124.45,151919.11
0,19:04:00.560,1,1,12054.99,-18507.11,-9680.63,-10473.51,-10815.36,-13016.99,150142.56,151949.8
0,19:04:00.561,1,1,11919.56,-18516.27,-9860.85,-10417.23,-10789.54,-12960.73,150108.95,151887.0
0,19:04:00.561,1,1,11962.25,-18523.2,-10128.63,-10354.33,-10813.24,-12885.87,150071.59,151817.09
0,19:04:00.562,1,1,12126.18,-18507.31,-10089.29,-10382.25,-10788.72,-12893.51,150084.88,151839.55
0,19:04:00.563,1,1,12168.69,-18481.81,-9812.75,-10468.98,-10759.86,-12969.24,150129.83,151921.03
0,19:04:00.563,1,1,12042.72,-18471.71,-9652.69,-10494.39,-10804.74,-13002.43,150146.67,151950.66
0,19:04:00.564,1,1,11909.81,-18482.77,-9736.46,-10435.16,-10782.28,-12954.38,150114.78,151889.89
0,19:04:00.564,1,1,11947.21,-18492.16,-10048.32,-10365.98,-10725.86,-12884.37,150077.97,151820.52
0,19:04:00.565,1,1,12107.36,-18477.47,-10048.79,-10388.67,-10704.27,-12893.07,150089.05,151840.31
0,19:04:00.565,1,1,12163.62,-18453.85,-9718.2,-10467.92,-10762.23,-12962.89,150134.42,151922.09
0,19:04:00.565,1,1,12046.99,-18444.59,-9633.78,-10494.41,-10821.73,-12994.99,150152.7,151953.61
0,19:04:00.566,1,1,11908.18,-18454.7,-9664.92,-10439.43,-10799.18,-12951.45,150120.02,151892.17
0,19:04:00.566,1,1,11934.11,-18466.32,-9943.2,-10376.57,-10729.11,-12890.97,150083.75,151822.81
0,19:04:00.566,1,1,12096.88,-18453.51,-9953.9,-10401.92,-10712.32,-12903.26,150095.11,151842.48
0,19:04:00.567,1,1,12149.87,-18428.92,-9646.36,-10490.12,-10782.5,-12978.09,150138.98,151922.77
0,19:04:00.567,1,1,12035.83,-18421.39,-9642.23,-10515.76,-10837.78,-13015.02,150159.48,151956.94
0,19:04:00.567,1,1,11907.87,-18432.19,-9647.53,-10453.93,-10811.14,-12966.07,150127.81,151896.84
0,19:04:00.568,1,1,11940.1,-18442.27,-9806.36,-10386.16,-10739.88,-12899.97,150088.81,151824.47
0,19:04:00.568,1,1,12108.99,-18431.45,-9849.68,-10403.75,-10716.3,-12909.18,150100.75,151844.31
0,19:04:00.568,1,1,12170.32,-18409.05,-9617.89,-10487.73,-10775.4,-12981.67,150146.7,151926.61
0,19:04:00.569,1,1,12060.08,-18401.97,-9627.14,-10516.58,-10821.84,-13005.72,150168.22,151961.97
0,19:04:00.569,1,1,11918.44,-18414.62,-9635.26,-10473.42,-10797.39,-12960.35,150138.78,151904.33
0,19:04:00.569,1,1,11934.29,-18424.92,-9745.56,-10412.83,-10720.7,-12888.48,150099.53,151831.7
0,19:04:00.569,1,1,12093.95,-18411.22,-9798.49,-10425.61,-10686.84,-12878.61,150107.84,151847.53
0,19:04:00.569,1,1,12153.56,-18387.91,-9597.5,-10501.39,-10738.72,-12934.53,150153.19,151929.19
0,19:04:00.570,1,1,12039.57,-18379.41,-9605.3,-10527.78,-10788.4,-12964.53,150173.97,151964.25
0,19:04:00.570,1,1,11903.6,-18391.33,-9606.71,-10468.39,-10763.71,-12916.22,150144.34,151906.94
0,19:04:00.570,1,1,11923.9,-18400.89,-9767.69,-10398.54,-10689.48,-12847.54,150104.39,151833.22
0,19:04:00.570,1,1,12083.13,-18388.6,-9795.41,-10410.48,-10671.55,-12854.91,150113.3,151849.14
0,19:04:00.570,1,1,12156.62,-18366.18,-9569.45,-10477.54,-10735.99,-12922.19,150159.33,151931.38
0,19:04:00.570,1,1,12045.2,-18356.48,-9586.37,-10507.2,-10796.83,-12957.89,150179.33,151966.0
0,19:04:00.571,1,1,11893.65,-18367.63,-9592.94,-10461.87,-10785.97,-12919.33,150148.53,151907.56
0,19:04:00.571,1,1,11908.0,-18378.74,-9630.96,-10400.31,-10717.97,-12854.78,150108.45,151833.63
0,19:04:00.571,1,1,12072.15,-18368.66,-9670.24,-10415.62,-10697.72,-12855.18,150117.5,151849.39
0,19:04:00.572,1,1,12143.23,-18347.47,-9543.1,-10494.72,-10761.0,-12923.22,150163.8,151931.91
0,19:04:00.572,1,1,12033.78,-18336.34,-9588.18,-10531.67,-10824.64,-12968.42,150182.63,151965.8
0,19:04:00.572,1,1,11906.35,-18348.26,-9592.74,-10479.41,-10807.6,-12929.19,150153.69,151909.56
0,19:04:00.572,1,1,11929.64,-18361.58,-9576.31,-10412.2,-10736.55,-12864.86,150116.02,151837.89
0,19:04:00.572,1,1,12092.54,-18352.68,-9590.28,-10422.13,-10708.14,-12864.23,150125.63,151853.92
0,19:04:00.573,1,1,12167.02,-18330.08,-9539.12,-10498.82,-10766.7,-12932.12,150170.88,151935.48
0,19:04:00.573,1,1,12062.28,-18318.68,-9591.0,-10535.25,-10822.09,-12972.21,150190.33,151970.2
0,19:04:00.573,1,1,11928.99,-18328.29,-9599.2,-10482.57,-10805.21,-12930.53,150159.53,151912.33
0,19:04:00.573,1,1,11948.97,-18343.18,-9539.48,-10416.11,-10734.72,-12863.85,150122.84,151841.61
0,19:04:00.573,1,1,12102.78,-18332.16,-9498.08,-10434.2,-10706.24,-12866.76,150128.84,151853.64
0,19:04:00.573,1,1,12172.49,-18310.97,-9539.17,-10512.79,-10756.82,-12930.28,150175.13,151936.0
0,19:04:00.574,1,1,12065.4,-18300.76,-9601.77,-10549.29,-10804.5,-12961.46,150196.78,151973.47
0,19:04:00.574,1,1,11918.64,-18312.87,-9608.99,-10502.5,-10779.46,-12920.92,150169.11,151919.28
0,19:04:00.574,1,1,11924.88,-18325.23,-9543.66,-10436.88,-10705.48,-12851.96,150129.52,151845.44
0,19:04:00.574,1,1,12078.17,-18316.85,-9495.11,-10448.48,-10676.87,-12846.53,150137.73,151859.05
