timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
19:05:09.609,1,1,12459.17,-17317.48,-10178.47,-10417.01,-12192.56,-13903.75,172987.28,163792.89
19:05:09.609,1,1,12608.26,-17309.19,-10321.07,-10419.35,-12165.81,-13953.7,172997.73,163811.19
19:05:09.609,1,1,12653.79,-17289.12,-10015.53,-10496.13,-12228.8,-14032.33,173043.64,163894.14
19:05:09.609,1,1,12535.89,-17284.02,-9889.51,-10542.13,-12288.83,-14027.82,173063.97,163928.77
19:05:09.609,1,1,12419.54,-17297.46,-9953.03,-10491.42,-12259.01,-13935.17,173031.06,163867.3
19:05:09.609,1,1,12459.6,-17311.18,-10244.72,-10409.94,-12168.11,-13862.75,172991.3,163793.31
19:05:09.610,1,1,12608.22,-17302.57,-10318.97,-10409.86,-12139.3,-13905.0,173001.22,163810.41
19:05:09.610,1,1,12650.55,-17282.17,-10065.71,-10486.63,-12206.02,-13992.12,173046.89,163892.91
19:05:09.610,1,1,12536.78,-17278.01,-9873.59,-10528.14,-12264.22,-13995.16,173068.64,163929.34
19:05:09.610,1,1,12424.84,-17292.29,-9906.87,-10478.36,-12238.7,-13917.98,173036.69,163869.22
19:05:09.610,1,1,12452.63,-17308.59,-10182.49,-10414.66,-12168.07,-13882.51,172997.94,163796.17
19:05:09.610,1,1,12593.93,-17300.38,-10300.29,-10424.09,-12154.7,-13949.7,173006.66,163811.95
19:05:09.610,1,1,12653.19,-17279.6,-10039.31,-10491.75,-12208.28,-14028.98,173052.08,163894.27
19:05:09.610,1,1,12546.19,-17274.88,-9893.62,-10529.68,-12264.98,-14036.51,173074.31,163931.91
19:05:09.611,1,1,12420.86,-17290.55,-9915.21,-10486.12,-12246.16,-13963.63,173044.05,163874.17
19:05:09.611,1,1,12451.06,-17304.45,-10166.15,-10406.66,-12168.67,-13905.96,173002.45,163798.27
19:05:09.611,1,1,12606.5,-17296.05,-10302.9,-10397.72,-12140.08,-13954.04,173010.28,163812.53
19:05:09.611,1,1,12659.4,-17276.33,-10001.47,-10473.67,-12209.21,-14046.53,173056.13,163895.3
19:05:09.611,1,1,12548.85,-17271.3,-9880.28,-10520.94,-12271.62,-14054.08,173078.14,163933.17
19:05:09.611,1,1,12428.29,-17287.44,-9910.81,-10472.06,-12250.14,-13970.22,173049.08,163876.8
19:05:09.612,1,1,12460.56,-17301.08,-10171.38,-10393.05,-12171.46,-13909.92,173007.08,163800.11
19:05:09.612,1,1,12610.41,-17293.72,-10288.75,-10393.72,-12152.33,-13964.52,173015.03,163814.0
19:05:09.612,1,1,12661.53,-17274.93,-9975.4,-10478.25,-12228.73,-14058.78,173061.34,163897.17
19:05:09.612,1,1,12554.04,-17271.1,-9885.19,-10522.96,-12282.66,-14057.01,173085.41,163937.28
19:05:09.612,1,1,12430.79,-17285.36,-9905.98,-10479.41,-12253.05,-13966.44,173054.86,163879.61
19:05:09.612,1,1,12458.84,-17299.4,-10123.1,-10402.41,-12172.89,-13898.14,173012.47,163802.2
19:05:09.612,1,1,12607.34,-17290.79,-10286.36,-10399.42,-12140.55,-13940.04,173018.64,163813.78
19:05:10.081,1,1,12657.1,-17272.73,-9987.79,-10479.32,-12200.07,-14023.1,173065.91,163898.03
19:05:10.081,1,1,12544.89,-17267.13,-9868.94,-10523.67,-12258.57,-14022.95,173089.02,163937.7
19:05:10.082,1,1,12418.14,-17280.89,-9910.34,-10479.1,-12234.88,-13937.47,173058.59,163880.58
19:05:10.082,1,1,12444.09,-17295.4,-10178.98,-10399.8,-12154.9,-13874.17,173016.88,163803.77
19:05:10.083,1,1,12593.75,-17285.21,-10296.78,-10399.6,-12129.44,-13924.04,173020.78,163812.89
19:05:10.083,1,1,12644.34,-17266.5,-10025.47,-10485.02,-12197.7,-14020.62,173067.19,163896.16
19:05:10.084,1,1,12533.99,-17261.25,-9876.57,-10535.63,-12270.3,-14036.56,173091.05,163937.05
19:05:10.085,1,1,12409.08,-17276.38,-9904.3,-10497.29,-12258.52,-13964.59,173062.16,163881.95
19:05:10.085,1,1,12431.24,-17292.4,-10107.93,-10423.0,-12176.65,-13906.07,173020.8,163805.25
19:05:10.085,1,1,12575.94,-17285.54,-10249.01,-10417.97,-12150.23,-13958.84,173026.48,163815.45
19:05:10.086,1,1,12635.73,-17263.64,-9952.2,-10492.96,-12212.23,-14045.5,173069.47,163895.05
19:05:10.086,1,1,12539.35,-17254.76,-9870.91,-10528.05,-12268.98,-14046.15,173090.86,163933.7
19:05:10.086,1,1,12419.28,-17270.63,-9900.91,-10481.16,-12249.65,-13964.3,173063.61,163880.3
19:05:10.086,1,1,12442.08,-17288.69,-10120.98,-10406.55,-12175.51,-13905.31,173023.97,163804.94
19:05:10.087,1,1,12593.04,-17282.39,-10273.15,-10401.41,-12148.69,-13951.56,173029.75,163814.59
19:05:10.087,1,1,12656.36,-17262.45,-9974.8,-10473.78,-12211.07,-14036.81,173075.05,163896.53
19:05:10.087,1,1,12553.41,-17254.85,-9856.98,-10519.92,-12272.56,-14039.29,173098.45,163937.59
19:05:10.088,1,1,12426.79,-17269.67,-9905.22,-10476.78,-12250.77,-13952.99,173070.83,163884.33
19:05:10.088,1,1,12449.65,-17284.56,-10180.93,-10394.77,-12158.54,-13880.66,173028.84,163806.67
19:05:10.088,1,1,12598.02,-17278.59,-10298.61,-10387.39,-12124.39,-13919.44,173034.91,163816.36
19:05:10.089,1,1,12659.49,-17258.77,-10061.66,-10466.29,-12181.07,-14004.93,173080.73,163898.78
19:05:10.089,1,1,12553.1,-17250.76,-9850.99,-10516.96,-12246.74,-14015.75,173104.17,163940.36
19:05:10.089,1,1,12420.24,-17267.41,-9886.06,-10483.08,-12236.57,-13942.93,173078.67,163889.59
19:05:10.090,1,1,12440.67,-17284.2,-10150.49,-10410.28,-12166.5,-13884.79,173037.44,163812.64
19:05:10.090,1,1,12595.12,-17276.09,-10298.79,-10396.78,-12128.59,-13920.46,173040.38,163818.86
19:05:10.090,1,1,12664.03,-17254.96,-10073.84,-10466.96,-12187.29,-14002.83,173085.0,163900.0
19:05:10.090,1,1,12563.83,-17249.31,-9853.45,-10514.08,-12249.94,-14010.61,173111.86,163945.53
19:05:10.091,1,1,12434.19,-17263.3,-9895.43,-10474.07,-12230.92,-13930.08,173084.64,163893.38
19:05:10.092,1,1,12446.34,-17279.26,-10190.83,-10404.02,-12165.43,-13874.08,173042.81,163815.48
19:05:10.092,1,1,12593.17,-17270.88,-10296.02,-10397.03,-12139.21,-13919.62,173044.47,163819.81
19:05:10.093,1,1,12664.68,-17249.0,-10074.27,-10467.17,-12195.83,-14005.87,173087.86,163899.5
19:05:10.093,1,1,12562.64,-17241.55,-9857.86,-10524.41,-12269.01,-14026.61,173113.14,163943.73
19:05:10.094,1,1,12432.02,-17256.31,-9874.8,-10489.76,-12262.19,-13960.88,173086.89,163892.75
19:05:10.094,1,1,12443.17,-17274.48,-10114.07,-10419.87,-12189.21,-13906.12,173046.27,163815.92
19:05:10.094,1,1,12588.37,-17267.68,-10275.1,-10412.58,-12153.87,-13950.39,173048.45,163820.31
19:05:10.095,1,1,12652.05,-17248.15,-9969.93,-10489.41,-12214.2,-14040.76,173093.36,163901.41
19:05:10.095,1,1,12551.15,-17240.91,-9841.81,-10532.61,-12270.12,-14045.95,173119.39,163946.83
19:05:10.095,1,1,12421.85,-17257.29,-9868.58,-10489.49,-12243.44,-13962.17,173095.3,163898.25
19:05:10.096,1,1,12429.89,-17272.62,-10109.69,-10419.53,-12169.76,-13900.86,173051.25,163817.89
19:05:10.096,1,1,12576.37,-17267.08,-10287.77,-10413.39,-12134.38,-13940.8,173053.92,163822.36
19:05:10.096,1,1,12643.08,-17247.16,-10013.78,-10488.94,-12182.3,-14022.01,173098.97,163903.45
19:05:10.097,1,1,12539.28,-17239.34,-9846.59,-10541.44,-12246.99,-14033.7,173125.23,163949.25
19:05:10.097,1,1,12406.13,-17253.33,-9869.19,-10499.35,-12224.08,-13952.34,173099.45,163899.41
19:05:10.097,1,1,12416.35,-17270.57,-10108.64,-10425.68,-12148.24,-13887.94,173057.06,163820.42
19:05:10.097,1,1,12566.46,-17268.42,-10286.32,-10415.64,-12116.48,-13929.29,173062.06,163826.7
19:05:10.098,1,1,12642.86,-17249.06,-10012.89,-10485.14,-12172.67,-14015.24,173106.91,163907.48
19:05:10.098,1,1,12544.27,-17240.32,-9847.53,-10536.75,-12239.14,-14030.64,173132.61,163953.08
19:05:10.099,1,1,12415.34,-17252.28,-9871.0,-10500.89,-12229.56,-13951.85,173105.16,163901.97
19:05:10.099,1,1,12434.99,-17268.55,-10095.19,-10418.8,-12153.96,-13883.23,173061.7,163821.81
19:05:10.100,1,1,12585.95,-17264.2,-10271.07,-10403.89,-12122.89,-13925.52,173064.08,163824.83
19:05:10.100,1,1,12653.57,-17244.46,-9976.46,-10484.87,-12186.68,-14021.52,173108.41,163904.84
19:05:10.101,1,1,12557.86,-17236.39,-9846.81,-10540.88,-12255.59,-14039.51,173135.38,163952.28
19:05:10.101,1,1,12433.47,-17249.4,-9871.98,-10500.6,-12241.74,-13962.96,173109.73,163903.23
19:05:10.102,1,1,12443.64,-17269.52,-10090.56,-10424.43,-12174.82,-13899.9,173069.53,163826.05
19:05:10.102,1,1,12592.46,-17265.49,-10290.72,-10407.06,-12129.2,-13938.17,173071.39,163828.25
19:05:10.102,1,1,12664.81,-17244.01,-10032.6,-10475.52,-12173.59,-14024.13,173114.34,163907.03
19:05:10.102,1,1,12561.43,-17235.88,-9848.16,-10533.64,-12242.09,-14047.76,173142.47,163955.92
19:05:10.103,1,1,12420.19,-17249.47,-9872.7,-10506.35,-12239.37,-13982.18,173117.66,163908.2
19:05:10.103,1,1,12428.2,-17267.33,-10063.4,-10425.48,-12162.17,-13913.42,173074.84,163828.47
19:05:10.103,1,1,12574.4,-17264.46,-10263.12,-10408.22,-12119.09,-13947.98,173076.77,163830.06
19:05:10.103,1,1,12644.14,-17244.35,-9968.63,-10487.06,-12180.0,-14042.75,173120.05,163909.0
19:05:10.103,1,1,12546.86,-17236.17,-9854.41,-10545.6,-12248.55,-14063.99,173147.84,163958.0
19:05:10.104,1,1,12415.08,-17248.97,-9876.48,-10510.75,-12238.18,-13988.88,173123.28,163910.95
19:05:10.104,1,1,12418.05,-17265.85,-10043.47,-10433.53,-12163.68,-13914.99,173079.41,163830.06
19:05:10.104,1,1,12569.97,-17260.29,-10254.67,-10415.76,-12124.57,-13939.64,173077.78,163827.64
19:05:10.104,1,1,12650.28,-17238.65,-9968.59,-10489.99,-12172.2,-14019.44,173119.7,163905.02
19:05:10.104,1,1,12555.22,-17231.99,-9848.76,-10548.26,-12242.3,-14035.98,173150.31,163957.28
19:05:10.104,1,1,12421.38,-17246.58,-9870.62,-10514.13,-12236.93,-13957.08,173128.31,163913.22
19:05:10.105,1,1,12430.88,-17263.68,-10051.29,-10434.4,-12163.98,-13885.17,173084.69,163832.11
19:05:10.105,1,1,12574.38,-17260.75,-10232.14,-10421.32,-12131.03,-13927.46,173084.39,163830.61
19:05:10.105,1,1,12648.83,-17240.88,-9920.53,-10493.72,-12195.54,-14024.09,173127.16,163908.78
19:05:10.105,1,1,12563.49,-17232.61,-9846.05,-10544.14,-12260.96,-14043.69,173156.64,163960.14
19:05:10.105,1,1,12432.98,-17244.93,-9868.25,-10509.43,-12255.82,-13976.01,173132.88,163914.56
19:05:10.106,1,1,12428.98,-17261.76,-10020.24,-10437.04,-12195.42,-13915.21,173088.06,163832.33
19:05:10.106,1,1,12581.39,-17259.55,-10257.53,-10411.46,-12153.4,-13943.06,173088.14,163830.7
19:05:10.106,1,1,12653.19,-17240.03,-9989.02,-10490.14,-12208.03,-14036.49,173131.78,163909.56
19:05:10.107,1,1,12553.25,-17229.57,-9850.55,-10554.63,-12285.73,-14066.33,173159.41,163959.61
19:05:10.107,1,1,12414.52,-17242.96,-9875.36,-10527.96,-12284.05,-13999.54,173137.08,163915.7
19:05:10.107,1,1,12411.43,-17261.56,-10010.54,-10449.69,-12207.09,-13927.75,173094.3,163835.28
19:05:10.107,1,1,12552.52,-17259.68,-10256.63,-10426.66,-12157.65,-13956.52,173093.95,163832.98
19:05:10.107,1,1,12629.83,-17240.3,-9999.79,-10499.73,-12208.83,-14045.92,173137.91,163912.09
19:05:10.107,1,1,12542.37,-17229.48,-9838.17,-10551.79,-12272.38,-14064.72,173166.41,163963.34
19:05:10.108,1,1,12412.1,-17240.75,-9865.41,-10510.1,-12256.04,-13981.78,173143.22,163919.23
19:05:10.108,1,1,12417.24,-17259.46,-10096.84,-10427.13,-12176.69,-13901.91,173101.36,163839.58
19:05:10.108,1,1,12564.09,-17256.8,-10280.26,-10409.39,-12136.84,-13927.77,173100.0,163835.53
19:05:10.108,1,1,12651.47,-17235.03,-10084.28,-10476.17,-12187.49,-14009.89,173141.5,163911.81
19:05:10.108,1,1,12567.22,-17226.33,-9832.73,-10533.04,-12247.79,-14029.09,173172.97,163966.11
19:05:10.108,1,1,12435.84,-17238.6,-9863.78,-10501.47,-12240.15,-13950.93,173151.25,163923.75
19:05:10.109,1,1,12436.8,-17255.79,-10140.38,-10420.99,-12161.72,-13867.67,173107.95,163842.64
19:05:10.109,1,1,12577.13,-17252.8,-10275.48,-10406.06,-12125.8,-13901.26,173105.72,163837.34
19:05:10.109,1,1,12656.18,-17233.62,-10048.52,-10481.11,-12184.92,-13994.7,173149.41,163915.7
19:05:10.109,1,1,12571.16,-17222.94,-9829.58,-10540.61,-12253.49,-14019.26,173179.23,163968.77
19:05:10.109,1,1,12437.2,-17234.47,-9845.38,-10514.51,-12254.46,-13958.19,173157.3,163926.64
19:05:10.109,1,1,12433.0,-17250.99,-9994.51,-10439.43,-12198.96,-13903.05,173111.42,163842.95
19:05:10.110,1,1,12574.04,-17249.33,-10220.94,-10420.88,-12162.9,-13942.15,173108.22,163836.42
19:05:10.110,1,1,12653.97,-17230.82,-9929.25,-10495.69,-12219.61,-14038.37,173151.34,163914.36
19:05:10.110,1,1,12575.47,-17219.58,-9831.5,-10547.16,-12282.24,-14057.01,173181.0,163967.66
19:05:10.110,1,1,12442.3,-17233.06,-9861.08,-10523.51,-12276.52,-13989.33,173161.55,163928.2
19:05:10.110,1,1,12433.11,-17252.01,-10011.17,-10446.33,-12205.1,-13914.12,173118.44,163847.06
19:05:10.111,1,1,12570.2,-17251.03,-10243.2,-10425.08,-12166.7,-13944.16,173115.66,163840.41
19:05:10.111,1,1,12651.42,-17229.26,-9979.63,-10497.09,-12211.29,-14033.36,173155.81,163914.97
19:05:10.111,1,1,12565.79,-17218.98,-9833.34,-10556.93,-12279.89,-14059.11,173187.02,163970.22
19:05:10.111,1,1,12425.65,-17232.1,-9857.01,-10531.05,-12280.81,-13992.5,173168.03,163931.78
19:05:10.112,1,1,12420.37,-17246.96,-10025.27,-10449.04,-12204.5,-13908.62,173120.88,163846.5
19:05:10.112,1,1,12568.56,-17242.96,-10251.22,-10414.5,-12151.5,-13923.24,173114.77,163835.91
19:05:10.112,1,1,12659.65,-17223.81,-10011.28,-10482.25,-12205.13,-14014.79,173157.66,163913.0
19:05:10.112,1,1,12582.2,-17216.32,-9819.48,-10537.51,-12271.78,-14034.7,173192.33,163971.98
19:05:10.112,1,1,12451.73,-17229.46,-9841.74,-10503.29,-12260.94,-13954.33,173174.02,163934.48
19:05:10.113,1,1,12444.36,-17246.2,-10070.38,-10423.85,-12184.25,-13873.88,173128.92,163851.11
19:05:10.113,1,1,12585.84,-17244.44,-10263.61,-10392.02,-12135.63,-13889.4,173124.61,163841.92
19:05:10.114,1,1,12674.29,-17224.05,-10057.68,-10458.85,-12177.27,-13972.05,173166.17,163917.63
19:05:10.114,1,1,12590.8,-17213.75,-9818.7,-10525.15,-12248.35,-14003.17,173198.66,163974.66
19:05:10.114,1,1,12451.29,-17226.11,-9832.15,-10505.81,-12255.13,-13945.23,173179.95,163937.36
19:05:10.114,1,1,12436.89,-17243.99,-10008.57,-10436.83,-12189.66,-13882.47,173135.17,163854.38
19:05:10.115,1,1,12576.39,-17242.96,-10249.03,-10416.29,-12154.27,-13917.58,173129.91,163843.59
19:05:10.115,1,1,12661.46,-17224.32,-9960.0,-10490.17,-12212.68,-14018.25,173171.88,163919.42
19:05:10.115,1,1,12584.03,-17212.77,-9829.65,-10548.32,-12285.57,-14051.96,173203.23,163975.7
19:05:10.116,1,1,12447.82,-17223.4,-9859.26,-10524.54,-12285.23,-13987.14,173183.55,163937.66
19:05:10.116,1,1,12432.0,-17241.44,-9970.08,-10446.67,-12216.01,-13911.57,173138.8,163854.44
19:05:10.117,1,1,12567.83,-17240.5,-10181.0,-10424.21,-12171.8,-13937.68,173132.14,163841.92
19:05:10.560,1,1,12655.51,-17223.05,-9949.21,-10496.13,-12221.98,-14030.03,173174.92,163918.38
19:05:10.560,1,1,12575.11,-17213.32,-9841.23,-10561.13,-12293.84,-14061.97,173208.89,163977.59
19:05:10.561,1,1,12436.42,-17225.46,-9866.44,-10540.23,-12297.19,-13995.86,173191.23,163942.02
19:05:10.561,1,1,12410.78,-17242.63,-9932.8,-10472.64,-12234.72,-13927.21,173144.78,163857.09
19:05:10.562,1,1,12544.22,-17241.51,-10120.04,-10448.26,-12189.72,-13950.21,173136.81,163842.8
19:05:10.562,1,1,12637.97,-17223.22,-9907.61,-10515.62,-12242.61,-14043.47,173178.16,163917.77
19:05:10.562,1,1,12562.62,-17213.77,-9839.39,-10576.6,-12308.81,-14074.6,173212.73,163977.95
19:05:10.562,1,1,12429.11,-17225.39,-9863.42,-10543.92,-12302.09,-14002.27,173195.34,163943.0
19:05:10.563,1,1,12411.79,-17242.56,-9942.21,-10466.85,-12237.74,-13927.35,173149.14,163858.38
19:05:10.563,1,1,12547.89,-17240.95,-10181.69,-10437.26,-12193.03,-13947.13,173140.5,163842.97
19:05:10.563,1,1,12645.75,-17220.86,-9970.8,-10493.99,-12230.18,-14026.68,173180.33,163916.28
19:05:10.564,1,1,12576.68,-17208.99,-9820.84,-10550.16,-12289.06,-14052.23,173213.3,163975.05
19:05:10.564,1,1,12444.22,-17221.13,-9841.38,-10522.17,-12286.22,-13980.66,173197.42,163942.02
19:05:10.564,1,1,12428.31,-17241.29,-10005.42,-10439.65,-12212.46,-13897.78,173154.72,163860.92
19:05:10.564,1,1,12564.92,-17242.34,-10249.03,-10409.12,-12158.54,-13917.11,173148.77,163847.72
19:05:10.565,1,1,12659.38,-17221.3,-10015.77,-10479.37,-12203.76,-14009.65,173187.69,163919.63
19:05:10.565,1,1,12582.49,-17208.25,-9822.59,-10549.33,-12280.41,-14045.63,173220.16,163978.38
19:05:10.565,1,1,12448.18,-17220.41,-9844.2,-10523.89,-12279.98,-13974.53,173205.14,163946.59
19:05:10.565,1,1,12429.76,-17238.2,-9956.52,-10447.29,-12209.46,-13895.65,173159.7,163862.72
19:05:10.566,1,1,12561.1,-17238.04,-10203.21,-10421.21,-12165.47,-13920.46,173150.8,163846.13
19:05:10.566,1,1,12658.31,-17219.76,-9983.54,-10481.22,-12212.57,-14011.17,173192.06,163920.53
19:05:10.566,1,1,12583.12,-17207.98,-9830.12,-10543.59,-12277.52,-14047.91,173226.23,163981.41
19:05:10.566,1,1,12445.85,-17217.35,-9853.52,-10518.53,-12280.7,-13984.64,173208.98,163947.89
19:05:10.566,1,1,12419.14,-17235.07,-9929.63,-10443.79,-12215.07,-13914.18,173163.0,163863.58
19:05:10.566,1,1,12552.2,-17237.26,-10171.59,-10415.53,-12167.6,-13939.8,173155.47,163848.2
19:05:10.567,1,1,12648.61,-17221.46,-9962.53,-10484.33,-12216.35,-14034.39,173198.56,163924.25
19:05:10.567,1,1,12571.07,-17208.32,-9837.36,-10556.48,-12295.49,-14074.27,173231.67,163984.23
19:05:10.567,1,1,12433.94,-17217.15,-9858.06,-10535.65,-12296.21,-14003.57,173214.38,163950.89
19:05:10.567,1,1,12413.13,-17234.98,-9947.17,-10453.67,-12224.08,-13919.53,173168.7,163866.69
19:05:10.567,1,1,12549.32,-17236.57,-10215.28,-10420.96,-12178.46,-13936.11,173160.34,163849.88
19:05:10.567,1,1,12651.8,-17218.58,-10006.99,-10481.96,-12213.95,-14022.63,173201.52,163923.42
19:05:10.568,1,1,12577.95,-17205.52,-9817.15,-10550.83,-12283.09,-14060.68,173235.52,163984.44
19:05:10.568,1,1,12439.28,-17217.37,-9841.03,-10531.65,-12290.53,-13999.95,173222.06,163955.42
19:05:10.568,1,1,12412.48,-17237.82,-9970.93,-10455.9,-12225.93,-13927.04,173179.14,163873.69
19:05:10.568,1,1,12547.67,-17236.57,-10243.2,-10419.47,-12173.27,-13941.97,173167.3,163852.45
19:05:10.568,1,1,12651.15,-17217.64,-10018.01,-10480.04,-12211.36,-14026.66,173207.27,163924.47
19:05:10.568,1,1,12582.02,-17204.67,-9810.56,-10548.39,-12282.04,-14059.89,173241.95,163986.66
19:05:10.569,1,1,12441.92,-17214.51,-9833.76,-10531.11,-12284.0,-13991.88,173227.09,163956.8
19:05:10.569,1,1,12414.85,-17234.36,-9986.45,-10453.49,-12214.22,-13909.96,173183.75,163874.78
19:05:10.569,1,1,12550.15,-17233.26,-10235.58,-10415.78,-12162.01,-13921.85,173171.66,163853.22
19:05:10.569,1,1,12656.76,-17213.21,-10030.41,-10475.17,-12204.5,-14005.31,173210.2,163924.09
19:05:10.569,1,1,12596.79,-17202.42,-9808.64,-10538.0,-12273.97,-14030.64,173248.05,163990.08
19:05:10.570,1,1,12464.72,-17211.22,-9822.67,-10520.0,-12277.83,-13962.58,173233.02,163960.67
19:05:10.570,1,1,12432.46,-17228.61,-9961.99,-10447.67,-12211.96,-13884.08,173186.92,163876.09
19:05:10.576,1,1,12560.52,-17228.37,-10238.26,-10410.39,-12157.14,-13894.09,173174.78,163854.17
19:05:10.576,1,1,12663.27,-17211.07,-10045.3,-10474.63,-12203.96,-13983.43,173215.69,163927.05
19:05:10.577,1,1,12586.0,-17199.53,-9819.39,-10549.29,-12278.68,-14027.62,173252.67,163992.13
19:05:10.577,1,1,12445.09,-17208.47,-9829.65,-10531.05,-12281.1,-13962.2,173238.31,163963.5
19:05:10.577,1,1,12420.15,-17226.47,-9961.34,-10450.98,-12212.77,-13880.61,173192.89,163879.31
19:05:10.577,1,1,12550.42,-17228.86,-10235.36,-10416.38,-12168.69,-13905.15,173182.47,163858.42
19:05:10.577,1,1,12662.33,-17209.21,-10037.74,-10468.01,-12209.33,-13995.75,173220.98,163928.5
19:05:10.578,1,1,12598.74,-17197.61,-9810.0,-10536.52,-12284.56,-14038.73,173258.78,163994.63
19:05:10.578,1,1,12452.45,-17205.97,-9828.55,-10528.23,-12297.77,-13985.93,173244.44,163966.38
19:05:10.578,1,1,12413.51,-17223.52,-9925.22,-10457.13,-12236.33,-13915.35,173197.81,163880.89
19:05:10.578,1,1,12540.6,-17225.35,-10197.45,-10421.59,-12181.39,-13933.09,173185.47,163857.48
19:05:10.578,1,1,12655.83,-17208.0,-10006.96,-10477.29,-12215.05,-14020.29,173225.44,163928.77
19:05:10.579,1,1,12590.83,-17196.38,-9807.95,-10549.78,-12290.91,-14063.96,173263.31,163995.34
19:05:10.579,1,1,12455.84,-17203.13,-9828.0,-10529.71,-12297.24,-13998.74,173248.0,163966.64
19:05:10.579,1,1,12428.67,-17223.07,-9959.47,-10448.84,-12228.62,-13913.13,173204.25,163884.14
19:05:10.579,1,1,12555.38,-17225.64,-10237.79,-10414.28,-12172.25,-13923.06,173192.47,163861.03
19:05:10.579,1,1,12664.81,-17206.8,-10077.75,-10470.34,-12207.54,-14007.61,173231.0,163930.7
19:05:10.580,1,1,12606.16,-17194.44,-9824.46,-10536.21,-12278.64,-14043.18,173269.23,163997.94
19:05:10.580,1,1,12466.86,-17203.58,-9814.09,-10523.11,-12283.62,-13976.08,173257.06,163973.02
19:05:10.580,1,1,12433.18,-17223.34,-9984.3,-10446.36,-12210.0,-13887.25,173213.45,163890.72
19:05:10.580,1,1,12558.17,-17224.5,-10242.24,-10411.17,-12154.23,-13894.4,173199.73,163865.28
19:05:10.580,1,1,12665.24,-17203.73,-10074.27,-10467.79,-12186.71,-13978.78,173235.95,163932.34
19:05:10.580,1,1,12610.18,-17189.54,-9816.01,-10534.67,-12257.72,-14020.18,173272.92,163998.45
19:05:10.581,1,1,12460.02,-17199.44,-9812.46,-10534.02,-12280.07,-13974.2,173262.06,163974.94
19:05:10.581,1,1,12418.34,-17219.65,-9963.42,-10460.08,-12217.82,-13890.67,173218.75,163892.8
19:05:10.581,1,1,12547.91,-17220.77,-10225.23,-10414.39,-12159.64,-13894.38,173204.31,163865.89
19:05:10.581,1,1,12665.03,-17199.31,-10076.79,-10469.98,-12191.24,-13980.32,173239.45,163931.56
19:05:10.581,1,1,12612.82,-17185.74,-9797.35,-10536.39,-12264.22,-14025.18,173277.13,163998.78
19:05:10.581,1,1,12466.75,-17196.56,-9802.4,-10528.77,-12280.41,-13979.43,173267.92,163977.36
19:05:10.582,1,1,12423.41,-17214.51,-9978.29,-10455.59,-12216.99,-13902.72,173222.13,163892.55
19:05:10.582,1,1,12543.87,-17216.36,-10232.36,-10421.99,-12166.99,-13923.15,173207.06,163864.61
19:05:10.582,1,1,12651.36,-17198.37,-10035.53,-10483.86,-12208.66,-14018.95,173244.52,163932.36
19:05:10.582,1,1,12590.71,-17186.46,-9796.28,-10554.25,-12288.0,-14064.1,173283.61,164001.14
19:05:10.583,1,1,12450.97,-17195.29,-9807.27,-10538.83,-12295.4,-14004.31,173272.5,163978.19
19:05:10.583,1,1,12413.96,-17213.77,-9977.8,-10458.11,-12217.55,-13916.44,173226.81,163893.63
19:05:10.583,1,1,12544.96,-17217.71,-10227.98,-10413.25,-12155.15,-13916.8,173212.94,163866.22
19:05:10.583,1,1,12658.6,-17198.21,-10088.33,-10472.53,-12188.74,-14004.75,173248.45,163931.63
19:05:10.584,1,1,12606.85,-17182.72,-9809.76,-10539.92,-12259.42,-14044.07,173284.7,163997.78
19:05:10.584,1,1,12469.1,-17190.66,-9792.77,-10525.5,-12268.92,-13980.17,173273.63,163975.34
19:05:10.584,1,1,12432.73,-17209.86,-9992.64,-10447.67,-12204.77,-13893.4,173229.03,163891.88
19:05:10.584,1,1,12557.63,-17212.68,-10224.67,-10403.19,-12139.17,-13889.51,173213.63,163862.72
19:05:10.584,1,1,12669.15,-17193.63,-10083.72,-10460.86,-12172.98,-13974.71,173249.39,163928.11
19:05:10.585,1,1,12614.54,-17178.99,-9793.21,-10533.8,-12250.99,-14019.89,173287.3,163996.27
19:05:10.585,1,1,12471.18,-17186.48,-9785.64,-10526.08,-12265.7,-13962.96,173277.02,163974.94
19:05:10.585,1,1,12423.05,-17203.47,-9976.63,-10452.61,-12205.77,-13877.73,173230.47,163889.38
19:05:10.585,1,1,12550.84,-17206.62,-10218.86,-10403.89,-12144.62,-13875.9,173214.8,163859.42
19:05:10.585,1,1,12663.34,-17188.38,-10084.03,-10463.72,-12182.93,-13970.64,173251.06,163925.36
19:05:10.585,1,1,12608.69,-17173.67,-9806.98,-10538.76,-12266.15,-14024.42,173289.53,163994.45
19:05:10.586,1,1,12469.21,-17181.99,-9788.48,-10529.68,-12277.9,-13970.71,173280.95,163975.36
19:05:10.586,1,1,12431.97,-17199.71,-9993.89,-10446.0,-12210.29,-13884.41,173235.31,163891.03
19:05:10.586,1,1,12556.27,-17202.15,-10225.72,-10404.8,-12154.34,-13895.65,173218.45,163859.58
19:05:10.586,1,1,12671.45,-17185.16,-10090.9,-10462.72,-12195.2,-13992.66,173255.72,163926.14
19:05:10.586,1,1,12613.04,-17169.94,-9810.85,-10544.79,-12282.35,-14052.56,173294.16,163995.39
